ITEST_id,SY ASSISTments Usage,AveKnow,AveCarelessness,AveCorrect.x,NumActions,AveResBored,AveResEngcon,AveResConf,AveResFrust,AveResOfftask,AveResGaming,timeTaken,correct,original,hint,hintCount,hintTotal,scaffold,bottomHint,attemptCount,problemType,frIsHelpRequest,frPast5HelpRequest,frPast8HelpRequest,stlHintUsed,past8BottomOut,totalFrPercentPastWrong,totalFrPastWrongCount,frPast5WrongCount,frPast8WrongCount,totalFrTimeOnSkill,timeSinceSkill,frWorkingInSchool,totalFrAttempted,totalFrSkillOpportunities,responseIsFillIn,responseIsChosen,endsWithScaffolding,endsWithAutoScaffolding,frTimeTakenOnScaffolding,frTotalSkillOpportunitiesScaffolding,totalFrSkillOpportunitiesByScaffolding,frIsHelpRequestScaffolding,timeGreater5Secprev2wrong,sumRight,helpAccessUnder2Sec,timeGreater10SecAndNextActionRight,consecutiveErrorsInRow,sumTime3SDWhen3RowRight,sumTimePerSkill,totalTimeByPercentCorrectForskill,timeOver80,manywrong,confidence(BORED),confidence(CONCENTRATING),confidence(CONFUSED),confidence(FRUSTRATED),confidence(OFF TASK),confidence(GAMING),RES_BORED,RES_CONCENTRATING,RES_CONFUSED,RES_FRUSTRATED,RES_OFFTASK,RES_GAMING,Ln-1,Ln,SchoolId,MCAS,isSTEM
2291,2004-2005,0.193559879,0.095439085,0.390428212,397,0.21752328,0.660554159,0.07797678,0.143453832,0.172487678,0.137842812,214.0000002,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0000002,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.88921916,0.005796569,0.074,0.044950644,4,37,0
2297,2004-2005,0.529624192,0.283301168,0.617511521,434,0.25491765,0.648819039,0.098305873,0.122034319,0.224249871,0.017072878,60.00000024,0,1,1,1,1,0,0,1,other,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.00000024,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.116,0.033305768,2,50,1
2297,2004-2005,0.529624192,0.283301168,0.617511521,434,0.25491765,0.648819039,0.098305873,0.122034319,0.224249871,0.017072878,60.00000024,0,1,1,1,1,0,0,1,other,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.00000024,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.116,0.033305768,2,50,1
2309,2004-2005,0.143330729,0.090757451,0.303703704,1215,0.221987155,0.676509521,0.107929682,0.120338117,0.150340504,0.225076701,45.99999952,1,1,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45.99999952,45.99999952,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.5664406,0,0.009561398,0.778438321,0.005796569,0.315,0.598184021,2,18,0
2339,2004-2005,0.377018615,0.219577683,0.542929293,396,0.250346623,0.671238526,0.137162666,0.191950789,0.225394557,0.019769877,82.99999976,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.99999976,0,1,0,0.597864769,0.192131294,0.378151261,0,0.838709677,0.186970488,0.37642746,0.262674671,0.060808049,0,0.785585472,0.005796569,0.105,0.052851355,2,35,1
2396,2004-2005,0.137005166,0.083654993,0.294117647,493,0.279370524,0.599231051,0.141137871,0.096214031,0.20968577,0.038389043,53.00000048,0,1,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.00000048,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.031,0.022011226,2,31,0
2421,2004-2005,0.110321815,0.072011604,0.284475282,1153,0.214576734,0.661790785,0.085831697,0.118256642,0.139926744,0.269225637,55.00000024,0,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.00000024,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.348,0.138588022,2,23,0
2451,2004-2005,0.216193766,0.150126865,0.322677323,1001,0.238094618,0.655263117,0.091952928,0.147370523,0.220621565,0.191231519,78.99999976,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.37642746,0.320317373,0,0,0.785585472,0.000264198,0.358,0.152423154,4,25,1
2481,2004-2005,0.457252905,0.221145881,0.6144,625,0.240478785,0.677307028,0.103299526,0.136292693,0.179648507,0.021136261,22.00000024,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.00000024,22.00000024,0,0,0.355694228,0.414318461,0,0.091463415,0.6,0.186970488,0.156026644,0.5664406,0,0.009561398,0.46825197,0.005796569,0.253,0.5266067,2,45,0
2570,2004-2005,0.124813947,0.083644889,0.272638754,1027,0.202372739,0.665848736,0.065805894,0.114939565,0.109148687,0.368428981,22.99999976,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.99999976,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.37642746,0.320317373,0.060808049,0,0.785585472,0.005796569,0.348,0.138588022,4,22,0
9,2005-2006,0.185137588,0.099733995,0.438492063,504,0.277149083,0.644744405,0.098078229,0.162770504,0.213377961,0.005554028,15.00000048,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.00000048,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.212,0.065763861,2,32,1
27,2005-2006,0.14203118,0.069297361,0.348837209,129,0.330226231,0.551366771,0.122657966,0.095420442,0.348089701,0.036900055,78,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.031,0.022011226,1,21,0
33,2005-2006,0.459813486,0.202787469,0.686390533,169,0.260426191,0.650768677,0.059971193,0.06183416,0.296286221,0.010953873,177.0000005,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,177.0000005,177.0000005,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.241,0.494312943,2,52,0
37,2005-2006,0.071909241,0.046183228,0.305785124,121,0.326383714,0.653444643,0.125324702,0.094714277,0.45146704,0.016241102,56.00000048,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.00000048,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.105,0.052851355,3,-999,0
41,2005-2006,0.333401908,0.184292185,0.575250836,299,0.262823322,0.652414167,0.079203998,0.137098979,0.24949786,0.00966896,22.99999976,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.226,0.062448774,2,44,0
87,2005-2006,0.519110927,0.198341627,0.769565217,230,0.227044359,0.664749135,0.072612801,0.039176787,0.195070483,0.005256235,210.9999998,1,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,210.9999998,210.9999998,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.234,0.521233012,3,49,0
114,2005-2006,0.142241662,0.085295516,0.396551724,348,0.267311879,0.646790224,0.094736805,0.199609409,0.211144367,0.074046898,236.0000005,1,1,0,0,0,0,0,1,interfaceradioquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,236.0000005,236.0000005,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.252,0.538746175,4,28,0
129,2005-2006,0.214835013,0.112076632,0.444656489,524,0.254311706,0.644452215,0.084628632,0.137294769,0.205011654,0.101658581,35,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,35,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.121,0.30003204,1,48,0
176,2005-2006,0.318760523,0.154001611,0.575949367,316,0.235391158,0.645941305,0.086660627,0.082399133,0.208176258,0.014225851,211.0000002,0,1,0,0,0,0,0,1,algebrafieldquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.0000002,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.13,0.043682914,2,50,1
190,2005-2006,0.510753715,0.235045982,0.709090909,330,0.250685594,0.676984259,0.072317366,0.091461544,0.253564049,0.006531736,218,0,1,0,0,4,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,1,0,0.680981595,0.192131294,0.378151261,0.853658537,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0.712535062,0.889219161,0.005796569,0.326,0.151419058,2,53,1
224,2005-2006,0.561260426,0.270005023,0.715384615,390,0.28618078,0.604006989,0.051758966,0.183532224,0.311099746,0.005036821,436,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,1,0,0.680981595,0.283291827,0.378151261,0,0.916666667,0.186970488,0.505312886,0.387305919,0.060808049,0,0.889219161,0.005796569,0.237,0.089351223,3,-999,0
237,2005-2006,0.172446041,0.063061667,0.438247012,251,0.284884321,0.64298244,0.097436128,0.080696823,0.318139343,0.081812501,14.00000024,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.00000024,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.141,0.050993802,2,43,0
240,2005-2006,0.12672275,0.103424304,0.316476346,613,0.256108188,0.652335256,0.156391869,0.165638768,0.169164081,0.044363703,43,0,1,0,0,1,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.241,0.05385627,4,16,1
240,2005-2006,0.12672275,0.103424304,0.316476346,613,0.256108188,0.652335256,0.156391869,0.165638768,0.169164081,0.044363703,43,0,1,0,0,1,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.241,0.05385627,4,16,1
263,2005-2006,0.390923244,0.254016808,0.54950495,202,0.268919009,0.62079776,0.080365172,0.24632606,0.265146137,0.023672641,54.99999976,0,1,0,0,1,0,0,1,interfaceradioquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.99999976,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.135,0.052063874,4,30,0
269,2005-2006,0.346406161,0.195707524,0.551252847,439,0.258309797,0.659551134,0.120236238,0.088719427,0.209815669,0.019464027,73,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,73,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.271,0.54175551,2,50,1
282,2005-2006,0.4710138,0.254191734,0.613466334,401,0.254219932,0.651848029,0.063829449,0.182679294,0.230848076,0.012647446,12.99999976,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.99999976,12.99999976,0,0,0.355694228,0.414318461,0,0.091463415,0.6,0.186970488,0.156026644,0.566440599,0,0.009561398,0.46825197,0.005796569,0.241,0.494312943,4,51,0
303,2005-2006,0.256343562,0.141790463,0.535135135,185,0.30302934,0.64146283,0.125400705,0.146885895,0.314512653,0.008765585,159.9999998,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.9999998,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.252,0.1136001,2,37,0
321,2005-2006,0.181730023,0.103231519,0.456953642,302,0.263691709,0.664181194,0.135098297,0.185735196,0.200467304,0.021277366,113.9999995,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.9999995,0,1,0,0.680981595,0.192131294,0.378151261,0,0.578947368,0.186970488,0.505312886,0.262674671,0.060808049,0,0.440265231,0.005796569,0.141,0.050993802,4,28,0
334,2005-2006,0.603787484,0.32550452,0.532786885,610,0.227530364,0.652089579,0.11501092,0.088938522,0.161103265,0.041636218,110,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110,110,1,0,0.680981595,0.260488133,0,0.091463415,0.578947368,0.186970488,0.505312886,0.356129567,0,0.009561398,0.440265231,0.005796569,0.271,0.54175551,1,50,0
363,2005-2006,0.403915485,0.200856569,0.580607477,856,0.230431456,0.659900772,0.064502096,0.160443507,0.167737018,0.023549179,78.99999952,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.99999952,78.99999952,0,0,0.355694228,0.517795877,0,0.091463415,0.833333333,0.186970488,0.156026644,0.67829072,0,0.009561398,0.77843832,0.005796569,0.168,0.424277657,3,-999,0
376,2005-2006,0.199083067,0.08994976,0.454954955,222,0.297711486,0.617877658,0.153457606,0.066802806,0.269405286,0.007514725,39.00000024,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.00000024,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.212,0.065763861,3,40,0
387,2005-2006,0.110814487,0.057967125,0.294964029,417,0.260942649,0.633719842,0.084377864,0.125252692,0.242305138,0.20230221,55.00000024,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.00000024,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.135,0.052063874,1,20,0
390,2005-2006,0.148168134,0.087059177,0.409921671,383,0.24643746,0.663576442,0.101483196,0.192822659,0.185891562,0.060749246,73.99999976,0,1,1,1,1,0,0,1,algebrafieldquestion1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.074,0.044950644,2,28,0
403,2005-2006,0.201642481,0.108609114,0.467961165,515,0.250410971,0.662739874,0.129465814,0.125661576,0.172386654,0.034465367,151.9999998,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,151.9999998,151.9999998,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.391,0.792937385,1,42,0
413,2005-2006,0.223476375,0.124187214,0.435622318,466,0.250447473,0.63881043,0.079191415,0.140898999,0.192192916,0.098761521,154.0000002,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,154.0000002,154.0000002,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.414,0.73804929,1,29,0
462,2005-2006,0.103817992,0.058039199,0.296116505,206,0.251204004,0.615871259,0.120801937,0.050538084,0.27284879,0.301329222,207,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,207,207,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.273,0.549362455,1,34,0
493,2005-2006,0.122782508,0.091698924,0.355932203,354,0.239677121,0.64830511,0.088023519,0.22104055,0.169535559,0.131176951,30,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.095,0.040370132,4,-999,0
511,2005-2006,0.293892639,0.15918803,0.529411765,391,0.222933539,0.669043105,0.090061714,0.118979324,0.160791377,0.109139214,7.000000477,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.000000477,7.000000477,0,0,0.355694228,0.414318461,0,0.091463415,0.6,0.186970488,0.156026644,0.566440599,0,0.009561398,0.46825197,0.005796569,0.241,0.494312943,2,52,1
522,2005-2006,0.274167978,0.153633659,0.480263158,304,0.2716408,0.649847244,0.147879968,0.072405625,0.247133991,0.019094349,19,0,1,1,1,1,0,0,1,interfaceradioquestion1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.302,0.151377872,2,42,1
522,2005-2006,0.274167978,0.153633659,0.480263158,304,0.2716408,0.649847244,0.147879968,0.072405625,0.247133991,0.019094349,19,0,1,1,1,1,0,0,1,interfaceradioquestion1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.302,0.151377872,2,42,1
638,2005-2006,0.309534491,0.156440821,0.531468531,286,0.269728284,0.63309211,0.118892647,0.107380824,0.250553744,0.021755453,345.9999998,0,1,0,0,0,0,0,1,algebrafieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.9999998,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.141,0.08678436,3,47,0
640,2005-2006,0.169321726,0.076547023,0.437601297,617,0.269630535,0.664000573,0.069840945,0.181951891,0.222371606,0.118049765,368.9999995,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.9999995,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.13,0.043682914,2,40,0
7455,2005-2006,0.291810171,0.113821221,0.557746479,355,0.274299229,0.649967399,0.109654905,0.057158427,0.265685289,0.014229252,280,1,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,280,280,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.116,0.317766012,2,47,0
7469,2005-2006,0.327705442,0.182829016,0.508090615,618,0.267642568,0.654970194,0.113862883,0.091239188,0.247911367,0.094483233,30,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.241,0.05385627,2,35,1
7469,2005-2006,0.327705442,0.182829016,0.508090615,618,0.267642568,0.654970194,0.113862883,0.091239188,0.247911367,0.094483233,30,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.241,0.05385627,2,35,1
7473,2005-2006,0.042403184,0.033536158,0.181818182,110,0.344403882,0.548339718,0.197082893,0.110883691,0.431734603,0.014404649,95.00000024,0,1,1,1,1,0,0,1,algebrafieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.00000024,0,1,0,0.597864769,0.192131294,0,0,0.838709677,0.008521819,0.376427461,0.262674671,0,0,0.785585471,0.000264198,0.141,0.050993802,3,-999,0
7492,2005-2006,0.368460436,0.152839992,0.534188034,234,0.265868605,0.650302809,0.108382444,0.176518525,0.260691489,0.007239344,86,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,1,0,0.597864769,0.192131294,0.378151261,0,0.838709677,0.186970488,0.376427461,0.262674671,0.060808049,0,0.785585471,0.005796569,0.078,0.041501801,4,19,0
7493,2005-2006,0.224965637,0.124394565,0.430463576,604,0.265460671,0.639784284,0.146632281,0.105617807,0.199226028,0.026723988,30,0,1,0,0,1,0,0,1,interfaceradioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.321,0.122198865,1,39,0
7501,2005-2006,0.620875861,0.379623304,0.613496933,489,0.269467149,0.61232935,0.098621655,0.212339888,0.257584501,0.007521687,141.0000005,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0000005,0,1,0,0.680981595,0.283291827,0,0,0.916666667,0.008521819,0.505312886,0.387305919,0,0,0.889219161,0.000264198,0.242,0.094251138,3,-999,0
7586,2005-2006,0.090964293,0.068044481,0.299858557,707,0.240688609,0.659344064,0.119282417,0.087790168,0.188168711,0.250549271,180,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.121,0.02906637,1,22,0
7609,2005-2006,0.119167537,0.072774063,0.361204013,299,0.287872848,0.624086755,0.138649475,0.145263993,0.225645416,0.009798768,232.9999998,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.9999998,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.321,0.352656794,3,23,1
7609,2005-2006,0.119167537,0.072774063,0.361204013,299,0.287872848,0.624086755,0.138649475,0.145263993,0.225645416,0.009798768,232.9999998,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.9999998,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.321,0.352656794,3,23,1
7613,2005-2006,0.325085429,0.159567459,0.607843137,204,0.25140437,0.672103373,0.112598252,0.157184569,0.257788786,0.008246522,37.99999952,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.99999952,37.99999952,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.529,0.855511316,2,40,1
7636,2005-2006,0.128359683,0.083769353,0.346473029,482,0.242647161,0.639224189,0.100290273,0.202788863,0.166241271,0.082670664,64.99999952,0,1,0,0,1,0,0,1,interfaceradioquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.99999952,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.074,0.044950644,4,25,0
7650,2005-2006,0.091742282,0.063774622,0.413043478,46,0.311421447,0.5852345,0.103698638,0.304159593,0.504735514,0.020314167,202,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.241,0.05385627,4,-999,0
